id,doctor_id,datetime,is_available
15592,23,2026-08-01 2:00 PM,1
15593,23,2026-08-01 2:30 PM,0
15594,23,2026-08-01 3:00 PM,1
15595,23,2026-08-01 3:30 PM,0
15596,23,2026-08-01 4:00 PM,0
15597,23,2026-08-01 4:30 PM,0
15598,23,2026-08-01 5:00 PM,1
15599,23,2026-08-01 5:30 PM,0
15600,24,2026-08-01 8:00 AM,1
15601,24,2026-08-01 8:30 AM,1
15602,24,2026-08-01 9:00 AM,0
15603,24,2026-08-01 9:30 AM,1
15604,24,2026-08-01 10:00 AM,1
15605,24,2026-08-01 10:30 AM,0
15606,24,2026-08-01 11:00 AM,1
15607,24,2026-08-01 11:30 AM,0
15608,24,2026-08-01 12:00 PM,1
15609,24,2026-08-01 12:30 PM,0
15610,24,2026-08-01 1:00 PM,1
15611,24,2026-08-01 1:30 PM,1
15612,24,2026-08-01 2:00 PM,0
15613,24,2026-08-01 2:30 PM,1
15614,24,2026-08-01 3:00 PM,0
15615,24,2026-08-01 3:30 PM,1
15616,24,2026-08-01 4:00 PM,1
15617,24,2026-08-01 4:30 PM,0
15618,24,2026-08-01 5:00 PM,1
15619,24,2026-08-01 5:30 PM,0
15620,25,2026-08-01 8:00 AM,0
15621,25,2026-08-01 8:30 AM,1
15622,25,2026-08-01 9:00 AM,1
15623,25,2026-08-01 9:30 AM,1
15624,25,2026-08-01 10:00 AM,1
15625,25,2026-08-01 10:30 AM,1
15626,25,2026-08-01 11:00 AM,0
15627,25,2026-08-01 11:30 AM,1
15628,25,2026-08-01 12:00 PM,1
15629,25,2026-08-01 12:30 PM,1
15630,25,2026-08-01 1:00 PM,1
15631,25,2026-08-01 1:30 PM,1
15632,25,2026-08-01 2:00 PM,0
15633,25,2026-08-01 2:30 PM,1
15634,25,2026-08-01 3:00 PM,1
15635,25,2026-08-01 3:30 PM,1
15636,25,2026-08-01 4:00 PM,0
15637,25,2026-08-01 4:30 PM,1
15638,25,2026-08-01 5:00 PM,1
15639,25,2026-08-01 5:30 PM,1
15640,26,2026-08-01 8:00 AM,0
15641,26,2026-08-01 8:30 AM,1
15642,26,2026-08-01 9:00 AM,1
15643,26,2026-08-01 9:30 AM,0
15644,26,2026-08-01 10:00 AM,0
15645,26,2026-08-01 10:30 AM,0
15646,26,2026-08-01 11:00 AM,0
15647,26,2026-08-01 11:30 AM,1
15648,26,2026-08-01 12:00 PM,1
15649,26,2026-08-01 12:30 PM,0
15650,26,2026-08-01 1:00 PM,1
15651,26,2026-08-01 1:30 PM,0
15652,26,2026-08-01 2:00 PM,0
15653,26,2026-08-01 2:30 PM,1
15654,26,2026-08-01 3:00 PM,1
15655,26,2026-08-01 3:30 PM,1
15656,26,2026-08-01 4:00 PM,1
15657,26,2026-08-01 4:30 PM,0
15658,26,2026-08-01 5:00 PM,1
15659,26,2026-08-01 5:30 PM,1
15660,27,2026-08-01 8:00 AM,1
15661,27,2026-08-01 8:30 AM,0
15662,27,2026-08-01 9:00 AM,1
15663,27,2026-08-01 9:30 AM,1
15664,27,2026-08-01 10:00 AM,0
15665,27,2026-08-01 10:30 AM,1
15666,27,2026-08-01 11:00 AM,1
15667,27,2026-08-01 11:30 AM,1
15668,27,2026-08-01 12:00 PM,1
15669,27,2026-08-01 12:30 PM,1
15670,27,2026-08-01 1:00 PM,0
15671,27,2026-08-01 1:30 PM,0
15672,27,2026-08-01 2:00 PM,1
15673,27,2026-08-01 2:30 PM,0
15674,27,2026-08-01 3:00 PM,1
15675,27,2026-08-01 3:30 PM,1
15676,27,2026-08-01 4:00 PM,0
15677,27,2026-08-01 4:30 PM,1
15678,27,2026-08-01 5:00 PM,1
15679,27,2026-08-01 5:30 PM,1
15680,0,2026-08-03 8:00 AM,1
15681,0,2026-08-03 8:30 AM,1
15682,0,2026-08-03 9:00 AM,1
15683,0,2026-08-03 9:30 AM,1
15684,0,2026-08-03 10:00 AM,1
15685,0,2026-08-03 10:30 AM,0
15686,0,2026-08-03 11:00 AM,1
15687,0,2026-08-03 11:30 AM,0
15688,0,2026-08-03 12:00 PM,1
15689,0,2026-08-03 12:30 PM,1
15690,0,2026-08-03 1:00 PM,0
15691,0,2026-08-03 1:30 PM,0
15692,0,2026-08-03 2:00 PM,0
15693,0,2026-08-03 2:30 PM,1
15694,0,2026-08-03 3:00 PM,0
15695,0,2026-08-03 3:30 PM,1
15696,0,2026-08-03 4:00 PM,0
15697,0,2026-08-03 4:30 PM,0
15698,0,2026-08-03 5:00 PM,1
15699,0,2026-08-03 5:30 PM,1
15700,1,2026-08-03 8:00 AM,0
15701,1,2026-08-03 8:30 AM,1
15702,1,2026-08-03 9:00 AM,0
15703,1,2026-08-03 9:30 AM,1
15704,1,2026-08-03 10:00 AM,1
15705,1,2026-08-03 10:30 AM,1
15706,1,2026-08-03 11:00 AM,1
15707,1,2026-08-03 11:30 AM,1
15708,1,2026-08-03 12:00 PM,1
15709,1,2026-08-03 12:30 PM,0
15710,1,2026-08-03 1:00 PM,1
15711,1,2026-08-03 1:30 PM,0
15712,1,2026-08-03 2:00 PM,0
15713,1,2026-08-03 2:30 PM,1
15714,1,2026-08-03 3:00 PM,1
15715,1,2026-08-03 3:30 PM,1
15716,1,2026-08-03 4:00 PM,0
15717,1,2026-08-03 4:30 PM,1
15718,1,2026-08-03 5:00 PM,1
15719,1,2026-08-03 5:30 PM,0
15720,2,2026-08-03 8:00 AM,1
15721,2,2026-08-03 8:30 AM,1
15722,2,2026-08-03 9:00 AM,1
15723,2,2026-08-03 9:30 AM,1
15724,2,2026-08-03 10:00 AM,0
15725,2,2026-08-03 10:30 AM,1
15726,2,2026-08-03 11:00 AM,0
15727,2,2026-08-03 11:30 AM,1
15728,2,2026-08-03 12:00 PM,1
15729,2,2026-08-03 12:30 PM,0
15730,2,2026-08-03 1:00 PM,1
15731,2,2026-08-03 1:30 PM,1
15732,2,2026-08-03 2:00 PM,0
15733,2,2026-08-03 2:30 PM,0
15734,2,2026-08-03 3:00 PM,1
15735,2,2026-08-03 3:30 PM,0
15736,2,2026-08-03 4:00 PM,0
15737,2,2026-08-03 4:30 PM,0
15738,2,2026-08-03 5:00 PM,1
15739,2,2026-08-03 5:30 PM,1
15740,3,2026-08-03 8:00 AM,1
15741,3,2026-08-03 8:30 AM,0
15742,3,2026-08-03 9:00 AM,1
15743,3,2026-08-03 9:30 AM,1
15744,3,2026-08-03 10:00 AM,1
15745,3,2026-08-03 10:30 AM,0
15746,3,2026-08-03 11:00 AM,1
15747,3,2026-08-03 11:30 AM,0
15748,3,2026-08-03 12:00 PM,0
15749,3,2026-08-03 12:30 PM,1
15750,3,2026-08-03 1:00 PM,1
15751,3,2026-08-03 1:30 PM,0
15752,3,2026-08-03 2:00 PM,1
15753,3,2026-08-03 2:30 PM,1
15754,3,2026-08-03 3:00 PM,1
15755,3,2026-08-03 3:30 PM,1
15756,3,2026-08-03 4:00 PM,0
15757,3,2026-08-03 4:30 PM,0
15758,3,2026-08-03 5:00 PM,1
15759,3,2026-08-03 5:30 PM,1
15760,4,2026-08-03 8:00 AM,1
15761,4,2026-08-03 8:30 AM,1
15762,4,2026-08-03 9:00 AM,1
15763,4,2026-08-03 9:30 AM,1
15764,4,2026-08-03 10:00 AM,1
15765,4,2026-08-03 10:30 AM,1
15766,4,2026-08-03 11:00 AM,0
15767,4,2026-08-03 11:30 AM,0
15768,4,2026-08-03 12:00 PM,1
15769,4,2026-08-03 12:30 PM,1
15770,4,2026-08-03 1:00 PM,1
15771,4,2026-08-03 1:30 PM,0
15772,4,2026-08-03 2:00 PM,1
15773,4,2026-08-03 2:30 PM,1
15774,4,2026-08-03 3:00 PM,1
15775,4,2026-08-03 3:30 PM,1
15776,4,2026-08-03 4:00 PM,0
15777,4,2026-08-03 4:30 PM,1
15778,4,2026-08-03 5:00 PM,1
15779,4,2026-08-03 5:30 PM,0
15780,5,2026-08-03 8:00 AM,1
15781,5,2026-08-03 8:30 AM,0
15782,5,2026-08-03 9:00 AM,0
15783,5,2026-08-03 9:30 AM,1
15784,5,2026-08-03 10:00 AM,0
15785,5,2026-08-03 10:30 AM,1
15786,5,2026-08-03 11:00 AM,0
15787,5,2026-08-03 11:30 AM,0
15788,5,2026-08-03 12:00 PM,0
15789,5,2026-08-03 12:30 PM,0
15790,5,2026-08-03 1:00 PM,0
15791,5,2026-08-03 1:30 PM,1
15792,5,2026-08-03 2:00 PM,1
15793,5,2026-08-03 2:30 PM,1
15794,5,2026-08-03 3:00 PM,1
15795,5,2026-08-03 3:30 PM,1
15796,5,2026-08-03 4:00 PM,1
15797,5,2026-08-03 4:30 PM,1
15798,5,2026-08-03 5:00 PM,0
15799,5,2026-08-03 5:30 PM,0
15800,6,2026-08-03 8:00 AM,0
15801,6,2026-08-03 8:30 AM,1
15802,6,2026-08-03 9:00 AM,1
15803,6,2026-08-03 9:30 AM,1
15804,6,2026-08-03 10:00 AM,0
15805,6,2026-08-03 10:30 AM,0
15806,6,2026-08-03 11:00 AM,1
15807,6,2026-08-03 11:30 AM,0
15808,6,2026-08-03 12:00 PM,1
15809,6,2026-08-03 12:30 PM,1
15810,6,2026-08-03 1:00 PM,0
15811,6,2026-08-03 1:30 PM,1
15812,6,2026-08-03 2:00 PM,0
15813,6,2026-08-03 2:30 PM,0
15814,6,2026-08-03 3:00 PM,1
15815,6,2026-08-03 3:30 PM,1
15816,6,2026-08-03 4:00 PM,1
15817,6,2026-08-03 4:30 PM,1
15818,6,2026-08-03 5:00 PM,1
15819,6,2026-08-03 5:30 PM,0
15820,7,2026-08-03 8:00 AM,0
15821,7,2026-08-03 8:30 AM,1
15822,7,2026-08-03 9:00 AM,1
15823,7,2026-08-03 9:30 AM,1
15824,7,2026-08-03 10:00 AM,0
15825,7,2026-08-03 10:30 AM,1
15826,7,2026-08-03 11:00 AM,1
15827,7,2026-08-03 11:30 AM,1
15828,7,2026-08-03 12:00 PM,1
15829,7,2026-08-03 12:30 PM,1
15830,7,2026-08-03 1:00 PM,1
15831,7,2026-08-03 1:30 PM,1
15832,7,2026-08-03 2:00 PM,0
15833,7,2026-08-03 2:30 PM,0
15834,7,2026-08-03 3:00 PM,0
15835,7,2026-08-03 3:30 PM,0
15836,7,2026-08-03 4:00 PM,1
15837,7,2026-08-03 4:30 PM,1
15838,7,2026-08-03 5:00 PM,1
15839,7,2026-08-03 5:30 PM,1
15840,8,2026-08-03 8:00 AM,1
15841,8,2026-08-03 8:30 AM,0
15842,8,2026-08-03 9:00 AM,0
15843,8,2026-08-03 9:30 AM,1
15844,8,2026-08-03 10:00 AM,0
15845,8,2026-08-03 10:30 AM,1
15846,8,2026-08-03 11:00 AM,1
15847,8,2026-08-03 11:30 AM,1
15848,8,2026-08-03 12:00 PM,1
15849,8,2026-08-03 12:30 PM,0
15850,8,2026-08-03 1:00 PM,0
15851,8,2026-08-03 1:30 PM,1
15852,8,2026-08-03 2:00 PM,1
15853,8,2026-08-03 2:30 PM,0
15854,8,2026-08-03 3:00 PM,1
15855,8,2026-08-03 3:30 PM,0
15856,8,2026-08-03 4:00 PM,1
15857,8,2026-08-03 4:30 PM,1
15858,8,2026-08-03 5:00 PM,1
15859,8,2026-08-03 5:30 PM,0
15860,9,2026-08-03 8:00 AM,1
15861,9,2026-08-03 8:30 AM,1
15862,9,2026-08-03 9:00 AM,0
15863,9,2026-08-03 9:30 AM,1
15864,9,2026-08-03 10:00 AM,1
15865,9,2026-08-03 10:30 AM,1
15866,9,2026-08-03 11:00 AM,1
15867,9,2026-08-03 11:30 AM,1
15868,9,2026-08-03 12:00 PM,1
15869,9,2026-08-03 12:30 PM,0
15870,9,2026-08-03 1:00 PM,0
15871,9,2026-08-03 1:30 PM,1
15872,9,2026-08-03 2:00 PM,1
15873,9,2026-08-03 2:30 PM,1
15874,9,2026-08-03 3:00 PM,1
15875,9,2026-08-03 3:30 PM,1
15876,9,2026-08-03 4:00 PM,1
15877,9,2026-08-03 4:30 PM,0
15878,9,2026-08-03 5:00 PM,0
15879,9,2026-08-03 5:30 PM,0
15880,10,2026-08-03 8:00 AM,0
15881,10,2026-08-03 8:30 AM,1
15882,10,2026-08-03 9:00 AM,1
15883,10,2026-08-03 9:30 AM,1
15884,10,2026-08-03 10:00 AM,1
15885,10,2026-08-03 10:30 AM,1
15886,10,2026-08-03 11:00 AM,0
15887,10,2026-08-03 11:30 AM,1
15888,10,2026-08-03 12:00 PM,1
15889,10,2026-08-03 12:30 PM,0
15890,10,2026-08-03 1:00 PM,0
15891,10,2026-08-03 1:30 PM,1
15892,10,2026-08-03 2:00 PM,1
15893,10,2026-08-03 2:30 PM,0
15894,10,2026-08-03 3:00 PM,0
15895,10,2026-08-03 3:30 PM,0
15896,10,2026-08-03 4:00 PM,1
15897,10,2026-08-03 4:30 PM,1
15898,10,2026-08-03 5:00 PM,1
15899,10,2026-08-03 5:30 PM,1
15900,11,2026-08-03 8:00 AM,1
15901,11,2026-08-03 8:30 AM,1
15902,11,2026-08-03 9:00 AM,1
15903,11,2026-08-03 9:30 AM,0
15904,11,2026-08-03 10:00 AM,1
15905,11,2026-08-03 10:30 AM,0
15906,11,2026-08-03 11:00 AM,1
15907,11,2026-08-03 11:30 AM,1
15908,11,2026-08-03 12:00 PM,0
15909,11,2026-08-03 12:30 PM,0
15910,11,2026-08-03 1:00 PM,0
15911,11,2026-08-03 1:30 PM,0
15912,11,2026-08-03 2:00 PM,0
15913,11,2026-08-03 2:30 PM,0
15914,11,2026-08-03 3:00 PM,1
15915,11,2026-08-03 3:30 PM,0
15916,11,2026-08-03 4:00 PM,1
15917,11,2026-08-03 4:30 PM,1
15918,11,2026-08-03 5:00 PM,1
15919,11,2026-08-03 5:30 PM,1
15920,12,2026-08-03 8:00 AM,0
15921,12,2026-08-03 8:30 AM,1
15922,12,2026-08-03 9:00 AM,0
15923,12,2026-08-03 9:30 AM,0
15924,12,2026-08-03 10:00 AM,1
15925,12,2026-08-03 10:30 AM,0
15926,12,2026-08-03 11:00 AM,1
15927,12,2026-08-03 11:30 AM,1
15928,12,2026-08-03 12:00 PM,1
15929,12,2026-08-03 12:30 PM,1
15930,12,2026-08-03 1:00 PM,1
15931,12,2026-08-03 1:30 PM,1
15932,12,2026-08-03 2:00 PM,1
15933,12,2026-08-03 2:30 PM,0
15934,12,2026-08-03 3:00 PM,1
15935,12,2026-08-03 3:30 PM,0
15936,12,2026-08-03 4:00 PM,1
15937,12,2026-08-03 4:30 PM,0
15938,12,2026-08-03 5:00 PM,1
15939,12,2026-08-03 5:30 PM,1
15940,13,2026-08-03 8:00 AM,1
15941,13,2026-08-03 8:30 AM,1
15942,13,2026-08-03 9:00 AM,1
15943,13,2026-08-03 9:30 AM,1
15944,13,2026-08-03 10:00 AM,1
15945,13,2026-08-03 10:30 AM,1
15946,13,2026-08-03 11:00 AM,1
15947,13,2026-08-03 11:30 AM,0
15948,13,2026-08-03 12:00 PM,1
15949,13,2026-08-03 12:30 PM,1
15950,13,2026-08-03 1:00 PM,0
15951,13,2026-08-03 1:30 PM,1
15952,13,2026-08-03 2:00 PM,1
15953,13,2026-08-03 2:30 PM,1
15954,13,2026-08-03 3:00 PM,1
15955,13,2026-08-03 3:30 PM,1
15956,13,2026-08-03 4:00 PM,1
15957,13,2026-08-03 4:30 PM,0
15958,13,2026-08-03 5:00 PM,1
15959,13,2026-08-03 5:30 PM,0
15960,14,2026-08-03 8:00 AM,1
15961,14,2026-08-03 8:30 AM,1
15962,14,2026-08-03 9:00 AM,1
15963,14,2026-08-03 9:30 AM,0
15964,14,2026-08-03 10:00 AM,1
15965,14,2026-08-03 10:30 AM,1
15966,14,2026-08-03 11:00 AM,1
15967,14,2026-08-03 11:30 AM,1
15968,14,2026-08-03 12:00 PM,1
15969,14,2026-08-03 12:30 PM,0
15970,14,2026-08-03 1:00 PM,1
15971,14,2026-08-03 1:30 PM,1
15972,14,2026-08-03 2:00 PM,0
15973,14,2026-08-03 2:30 PM,1
15974,14,2026-08-03 3:00 PM,1
15975,14,2026-08-03 3:30 PM,0
15976,14,2026-08-03 4:00 PM,1
15977,14,2026-08-03 4:30 PM,1
15978,14,2026-08-03 5:00 PM,1
15979,14,2026-08-03 5:30 PM,1
15980,15,2026-08-03 8:00 AM,1
15981,15,2026-08-03 8:30 AM,0
15982,15,2026-08-03 9:00 AM,1
15983,15,2026-08-03 9:30 AM,1
15984,15,2026-08-03 10:00 AM,1
15985,15,2026-08-03 10:30 AM,0
15986,15,2026-08-03 11:00 AM,1
15987,15,2026-08-03 11:30 AM,0
15988,15,2026-08-03 12:00 PM,1
15989,15,2026-08-03 12:30 PM,0
15990,15,2026-08-03 1:00 PM,1
15991,15,2026-08-03 1:30 PM,1
15992,15,2026-08-03 2:00 PM,1
15993,15,2026-08-03 2:30 PM,1
15994,15,2026-08-03 3:00 PM,1
15995,15,2026-08-03 3:30 PM,0
15996,15,2026-08-03 4:00 PM,1
15997,15,2026-08-03 4:30 PM,1
15998,15,2026-08-03 5:00 PM,1
15999,15,2026-08-03 5:30 PM,0
16000,16,2026-08-03 8:00 AM,1
16001,16,2026-08-03 8:30 AM,1
16002,16,2026-08-03 9:00 AM,1
16003,16,2026-08-03 9:30 AM,1
16004,16,2026-08-03 10:00 AM,0
16005,16,2026-08-03 10:30 AM,1
16006,16,2026-08-03 11:00 AM,1
16007,16,2026-08-03 11:30 AM,1
16008,16,2026-08-03 12:00 PM,1
16009,16,2026-08-03 12:30 PM,0
16010,16,2026-08-03 1:00 PM,1
16011,16,2026-08-03 1:30 PM,0
16012,16,2026-08-03 2:00 PM,1
16013,16,2026-08-03 2:30 PM,1
16014,16,2026-08-03 3:00 PM,0
16015,16,2026-08-03 3:30 PM,1
16016,16,2026-08-03 4:00 PM,1
16017,16,2026-08-03 4:30 PM,1
16018,16,2026-08-03 5:00 PM,1
16019,16,2026-08-03 5:30 PM,1
16020,17,2026-08-03 8:00 AM,1
16021,17,2026-08-03 8:30 AM,0
16022,17,2026-08-03 9:00 AM,1
16023,17,2026-08-03 9:30 AM,1
16024,17,2026-08-03 10:00 AM,0
16025,17,2026-08-03 10:30 AM,0
16026,17,2026-08-03 11:00 AM,1
16027,17,2026-08-03 11:30 AM,1
16028,17,2026-08-03 12:00 PM,1
16029,17,2026-08-03 12:30 PM,1
16030,17,2026-08-03 1:00 PM,0
16031,17,2026-08-03 1:30 PM,1
16032,17,2026-08-03 2:00 PM,1
16033,17,2026-08-03 2:30 PM,1
16034,17,2026-08-03 3:00 PM,1
16035,17,2026-08-03 3:30 PM,1
16036,17,2026-08-03 4:00 PM,1
16037,17,2026-08-03 4:30 PM,1
16038,17,2026-08-03 5:00 PM,0
16039,17,2026-08-03 5:30 PM,1
16040,18,2026-08-03 8:00 AM,1
16041,18,2026-08-03 8:30 AM,1
16042,18,2026-08-03 9:00 AM,1
16043,18,2026-08-03 9:30 AM,1
16044,18,2026-08-03 10:00 AM,1
16045,18,2026-08-03 10:30 AM,0
16046,18,2026-08-03 11:00 AM,1
16047,18,2026-08-03 11:30 AM,0
16048,18,2026-08-03 12:00 PM,1
16049,18,2026-08-03 12:30 PM,1
16050,18,2026-08-03 1:00 PM,0
16051,18,2026-08-03 1:30 PM,1
16052,18,2026-08-03 2:00 PM,1
16053,18,2026-08-03 2:30 PM,1
16054,18,2026-08-03 3:00 PM,1
16055,18,2026-08-03 3:30 PM,1
16056,18,2026-08-03 4:00 PM,0
16057,18,2026-08-03 4:30 PM,1
16058,18,2026-08-03 5:00 PM,1
16059,18,2026-08-03 5:30 PM,1
16060,19,2026-08-03 8:00 AM,0
16061,19,2026-08-03 8:30 AM,1
16062,19,2026-08-03 9:00 AM,1
16063,19,2026-08-03 9:30 AM,0
16064,19,2026-08-03 10:00 AM,1
16065,19,2026-08-03 10:30 AM,0
16066,19,2026-08-03 11:00 AM,1
16067,19,2026-08-03 11:30 AM,1
16068,19,2026-08-03 12:00 PM,1
16069,19,2026-08-03 12:30 PM,0
16070,19,2026-08-03 1:00 PM,1
16071,19,2026-08-03 1:30 PM,1
16072,19,2026-08-03 2:00 PM,0
16073,19,2026-08-03 2:30 PM,1
16074,19,2026-08-03 3:00 PM,0
16075,19,2026-08-03 3:30 PM,0
16076,19,2026-08-03 4:00 PM,0
16077,19,2026-08-03 4:30 PM,1
16078,19,2026-08-03 5:00 PM,1
16079,19,2026-08-03 5:30 PM,0
16080,20,2026-08-03 8:00 AM,1
16081,20,2026-08-03 8:30 AM,0
16082,20,2026-08-03 9:00 AM,1
16083,20,2026-08-03 9:30 AM,1
16084,20,2026-08-03 10:00 AM,1
16085,20,2026-08-03 10:30 AM,0
16086,20,2026-08-03 11:00 AM,0
16087,20,2026-08-03 11:30 AM,0
16088,20,2026-08-03 12:00 PM,1
16089,20,2026-08-03 12:30 PM,0
16090,20,2026-08-03 1:00 PM,1
16091,20,2026-08-03 1:30 PM,1
16092,20,2026-08-03 2:00 PM,1
16093,20,2026-08-03 2:30 PM,0
16094,20,2026-08-03 3:00 PM,0
16095,20,2026-08-03 3:30 PM,0
16096,20,2026-08-03 4:00 PM,0
16097,20,2026-08-03 4:30 PM,1
16098,20,2026-08-03 5:00 PM,1
16099,20,2026-08-03 5:30 PM,0
16100,21,2026-08-03 8:00 AM,0
16101,21,2026-08-03 8:30 AM,1
16102,21,2026-08-03 9:00 AM,1
16103,21,2026-08-03 9:30 AM,1
16104,21,2026-08-03 10:00 AM,0
16105,21,2026-08-03 10:30 AM,1
16106,21,2026-08-03 11:00 AM,1
16107,21,2026-08-03 11:30 AM,1
16108,21,2026-08-03 12:00 PM,1
16109,21,2026-08-03 12:30 PM,1
16110,21,2026-08-03 1:00 PM,0
16111,21,2026-08-03 1:30 PM,0
16112,21,2026-08-03 2:00 PM,1
16113,21,2026-08-03 2:30 PM,1
16114,21,2026-08-03 3:00 PM,1
16115,21,2026-08-03 3:30 PM,1
16116,21,2026-08-03 4:00 PM,1
16117,21,2026-08-03 4:30 PM,1
16118,21,2026-08-03 5:00 PM,0
16119,21,2026-08-03 5:30 PM,1
16120,22,2026-08-03 8:00 AM,0
16121,22,2026-08-03 8:30 AM,1
16122,22,2026-08-03 9:00 AM,1
16123,22,2026-08-03 9:30 AM,1
16124,22,2026-08-03 10:00 AM,1
16125,22,2026-08-03 10:30 AM,1
16126,22,2026-08-03 11:00 AM,1
16127,22,2026-08-03 11:30 AM,0
16128,22,2026-08-03 12:00 PM,0
16129,22,2026-08-03 12:30 PM,1
16130,22,2026-08-03 1:00 PM,1
16131,22,2026-08-03 1:30 PM,1
16132,22,2026-08-03 2:00 PM,0
16133,22,2026-08-03 2:30 PM,0
16134,22,2026-08-03 3:00 PM,0
16135,22,2026-08-03 3:30 PM,0
16136,22,2026-08-03 4:00 PM,1
16137,22,2026-08-03 4:30 PM,1
16138,22,2026-08-03 5:00 PM,1
16139,22,2026-08-03 5:30 PM,0
16140,23,2026-08-03 8:00 AM,0
16141,23,2026-08-03 8:30 AM,1
16142,23,2026-08-03 9:00 AM,1
16143,23,2026-08-03 9:30 AM,1
16144,23,2026-08-03 10:00 AM,0
16145,23,2026-08-03 10:30 AM,0
16146,23,2026-08-03 11:00 AM,1
16147,23,2026-08-03 11:30 AM,1
16148,23,2026-08-03 12:00 PM,0
16149,23,2026-08-03 12:30 PM,1
16150,23,2026-08-03 1:00 PM,1
16151,23,2026-08-03 1:30 PM,1
16152,23,2026-08-03 2:00 PM,1
16153,23,2026-08-03 2:30 PM,1
16154,23,2026-08-03 3:00 PM,0
16155,23,2026-08-03 3:30 PM,1
16156,23,2026-08-03 4:00 PM,1
16157,23,2026-08-03 4:30 PM,0
16158,23,2026-08-03 5:00 PM,0
16159,23,2026-08-03 5:30 PM,1
16160,24,2026-08-03 8:00 AM,1
16161,24,2026-08-03 8:30 AM,0
16162,24,2026-08-03 9:00 AM,1
16163,24,2026-08-03 9:30 AM,1
16164,24,2026-08-03 10:00 AM,0
16165,24,2026-08-03 10:30 AM,1
16166,24,2026-08-03 11:00 AM,0
16167,24,2026-08-03 11:30 AM,1
16168,24,2026-08-03 12:00 PM,0
16169,24,2026-08-03 12:30 PM,1
16170,24,2026-08-03 1:00 PM,0
16171,24,2026-08-03 1:30 PM,1
16172,24,2026-08-03 2:00 PM,1
16173,24,2026-08-03 2:30 PM,0
16174,24,2026-08-03 3:00 PM,1
16175,24,2026-08-03 3:30 PM,0
16176,24,2026-08-03 4:00 PM,0
16177,24,2026-08-03 4:30 PM,1
16178,24,2026-08-03 5:00 PM,1
16179,24,2026-08-03 5:30 PM,1
16180,25,2026-08-03 8:00 AM,1
16181,25,2026-08-03 8:30 AM,1
16182,25,2026-08-03 9:00 AM,0
16183,25,2026-08-03 9:30 AM,0
16184,25,2026-08-03 10:00 AM,0
16185,25,2026-08-03 10:30 AM,1
16186,25,2026-08-03 11:00 AM,0
16187,25,2026-08-03 11:30 AM,0
16188,25,2026-08-03 12:00 PM,1
16189,25,2026-08-03 12:30 PM,0
16190,25,2026-08-03 1:00 PM,1
16191,25,2026-08-03 1:30 PM,1
16192,25,2026-08-03 2:00 PM,1
16193,25,2026-08-03 2:30 PM,0
16194,25,2026-08-03 3:00 PM,0
16195,25,2026-08-03 3:30 PM,1
16196,25,2026-08-03 4:00 PM,0
16197,25,2026-08-03 4:30 PM,1
16198,25,2026-08-03 5:00 PM,1
16199,25,2026-08-03 5:30 PM,1
16200,26,2026-08-03 8:00 AM,1
16201,26,2026-08-03 8:30 AM,1
16202,26,2026-08-03 9:00 AM,1
16203,26,2026-08-03 9:30 AM,0
16204,26,2026-08-03 10:00 AM,0
16205,26,2026-08-03 10:30 AM,1
16206,26,2026-08-03 11:00 AM,1
16207,26,2026-08-03 11:30 AM,1
16208,26,2026-08-03 12:00 PM,1
16209,26,2026-08-03 12:30 PM,0
16210,26,2026-08-03 1:00 PM,1
16211,26,2026-08-03 1:30 PM,0
16212,26,2026-08-03 2:00 PM,1
16213,26,2026-08-03 2:30 PM,1
16214,26,2026-08-03 3:00 PM,0
16215,26,2026-08-03 3:30 PM,1
16216,26,2026-08-03 4:00 PM,1
16217,26,2026-08-03 4:30 PM,1
16218,26,2026-08-03 5:00 PM,0
16219,26,2026-08-03 5:30 PM,1
16220,27,2026-08-03 8:00 AM,0
16221,27,2026-08-03 8:30 AM,1
16222,27,2026-08-03 9:00 AM,1
16223,27,2026-08-03 9:30 AM,0
16224,27,2026-08-03 10:00 AM,1
16225,27,2026-08-03 10:30 AM,1
16226,27,2026-08-03 11:00 AM,0
16227,27,2026-08-03 11:30 AM,1
16228,27,2026-08-03 12:00 PM,0
16229,27,2026-08-03 12:30 PM,1
16230,27,2026-08-03 1:00 PM,0
16231,27,2026-08-03 1:30 PM,1
16232,27,2026-08-03 2:00 PM,1
16233,27,2026-08-03 2:30 PM,0
16234,27,2026-08-03 3:00 PM,1
16235,27,2026-08-03 3:30 PM,1
16236,27,2026-08-03 4:00 PM,1
16237,27,2026-08-03 4:30 PM,1
16238,27,2026-08-03 5:00 PM,0
16239,27,2026-08-03 5:30 PM,1
16240,0,2026-08-04 8:00 AM,1
16241,0,2026-08-04 8:30 AM,1
16242,0,2026-08-04 9:00 AM,0
16243,0,2026-08-04 9:30 AM,0
16244,0,2026-08-04 10:00 AM,1
16245,0,2026-08-04 10:30 AM,1
16246,0,2026-08-04 11:00 AM,1
16247,0,2026-08-04 11:30 AM,1
16248,0,2026-08-04 12:00 PM,0
16249,0,2026-08-04 12:30 PM,1
16250,0,2026-08-04 1:00 PM,0
16251,0,2026-08-04 1:30 PM,1
16252,0,2026-08-04 2:00 PM,1
16253,0,2026-08-04 2:30 PM,0
16254,0,2026-08-04 3:00 PM,0
16255,0,2026-08-04 3:30 PM,0
16256,0,2026-08-04 4:00 PM,1
